8区	208.0068441064639
岩見	171.52941176470588
小松	146.0165111270639
7区	108.7205146533238
阿部	108.66483011937558
東海	99.29790609137056
平塚	84.50479233226837
明治	75.8495145631068
シード	66.4518242740134
青学	57.566347322513764
中継	55.68428868428868
2分	55.15869218500797
遊行寺	51.76890756302521
フリーザ様	50.655868742111906
弘輝	46.54545454545455
早稲田	41.08711963318049
中央学院	40.287468400144455
学法石川	37.56009615384615
松崎	34.044009779951104
大磯	33.267716535433074
遊行寺坂	33.24175824175824
戸塚	33.1530612244898
櫛田	31.645454545454545
阿部くん	31.41025641025641
通過	30.266313932980598
争い	29.817711700064642
創価	29.46523178807947
陽平	28.971264367816094
前田	28.80798004987531
中村	28.659151193633953
茅ヶ崎	27.04153354632588
河東	24.014285714285716
鈴木	23.972083035075162
友哉	23.104
東洋	22.854813506352333
秀哉	22.533333333333335
10位	22.444801026957638
駒澤	21.482428115015974
帝京	20.652173913043477
競歩	20.642857142857142
応援	20.386907929749867
芳賀	20.26605504587156
リレー	20.160398230088497
蝦夷森	20.130044843049326
区間新	20.022062879205738
駅伝	19.520786223691076
9区	19.477811550151976
出身	18.930728241563056
走り	17.733919736118747
大海	16.953488372093023
二宮	16.8
順位	16.55077701481749
圏内	16.44736842105263
種子島	15.612903225806452
マジアベェ	15.574074074074074
影取	15.384615384615385
トップ	14.991239597021464
リベンジ	14.134453781512605
鳥飼	14.08695652173913
急行バス	14.0
タスキ	13.861386138613861
一行	13.728571428571428
給水	13.145069274653627
区間新記録	13.062651772705197
箱根	12.444545454545455
箱根新道	12.25
鈴木創士	12.01923076923077
1分	11.9396628216504
パプリカ	11.836065573770492
1秒	11.675438596491228
実行	11.529411764705882
日テレ	11.449190938511327
松尾	11.405172413793103
真船	11.172413793103448
フリーザ	11.169554455445544
11位	11.00114547537228
藤井	10.73972602739726
キープ	10.322429906542055
東京国際	10.302564102564103
ワープ	9.8
2位	9.689572320999519
國學院	9.667200170721298
タイム	9.493408662900189
経由	9.333333333333334
1年生	9.284979423868313
40秒	9.179282868525897
中大	8.961106309420916
37秒	8.910891089108912
ランナー	8.550281074328545
乃木坂	8.429824561403509
神林	8.38548752834467
定点	8.19672131147541
残り	8.163316582914574
咲人	8.112676056338028
兄弟	8.052631578947368
シューズ	7.97628927089508
熾烈	7.885922330097087
連続	7.705685618729097
親木	7.6923076923076925
4位	7.623676612127046
