青学	19.46965038964753
感動	16.081644144144143
嶋津	11.885402455661664
創価	11.847300050942435
優勝	11.584172895677607
10区	10.925164113785558
皆さん	10.149093904448105
総合	8.859806114839673
シード	8.793596425912137
感動をありがとう	8.382936507936508
新馬場駅	8.1
獲得	7.283201407211961
写真	7.2434607645875255
ナイキナイキ	6.722222222222222
前田	6.644638403990025
インタビュー	6.367441860465116
勇気	6.197424892703863
皆様	6.187643020594965
ファインダー	6.095238095238095
大会	5.683249370277078
総合優勝	5.45751033532384
金栗四三	5.401869158878505
言葉	5.31496062992126
・ﾟ	5.0
障害	4.835820895522388
雄大	4.822834645669292
高架	4.653846153846154
関係者	4.518672199170124
チーム	4.3408510638297875
間中	4.2631578947368425
世界	4.234604105571847
國學院	4.225458813486982
最後	4.18161518422032
応援	4.098634025190704
病気	3.84
駅伝	3.7587406505479213
個人的	3.5837696335078535
カメラマン	3.5714285714285716
東海	3.5415609137055837
3位	3.4408602150537635
箱根	3.382727272727273
東洋	3.228751953257694
お嬢さん	3.125
7区	3.020014295925661
努力	3.0082872928176796
水卜麻美	3.0
趣旨	3.0
型通り	3.0
好きな人	2.8764044943820224
区間新	2.560029417172274
網膜色素変性症	2.5098039215686274
湯原	2.5092460881934566
走り	2.428807036833425
予選会	2.398184176394293
原監督	2.396804260985353
サポート	2.3688524590163933
母校	2.3413841151881094
100年	2.3225806451612905
ニャニャ	2.2857142857142856
目前	2.25
体脂肪率	2.25
古葉	2.25
スポーツ	2.24031007751938
続報	2.1739130434782608
ゴール	2.1582048957388937
素敵	2.1404109589041096
2年ぶり	2.1125
なにわ	2.0
無賃労働	2.0
飯島	2.0
最終回	2.0
キトリ	2.0
自動売買	2.0
すぎやまこういち	2.0
妊活	2.0
不妊	2.0
ステファン・マヤカ	2.0
真也加	2.0
麻美	2.0
トミー・ヤング	2.0
pokémon go	2.0
ルイス	2.0
ハミルトン	2.0
マクド	2.0
塚口	2.0
フロントグリル	2.0
歴史	1.9726027397260273
もらい泣き	1.9425287356321839
シューズ	1.9259039715471251
2020年	1.913884007029877
見事	1.9113636363636364
思い	1.8601190476190477
気持ち	1.8516377649325626
練習	1.840255591054313
撮影	1.834862385321101
ランナー	1.8213616489693942
正月	1.8041237113402062
御礼	1.8
事後	1.8
ドラマ	1.7823240589198035
