1区	196.8099173553719
集団	178.43625192012288
先頭	164.1891891891892
米満	142.97550432276657
西山	128.67567567567568
相澤	95.28727648884292
藤木	91.98553719008264
創価	89.4350483953133
2区	76.31396125584503
東洋	75.33181602011007
伊藤	62.061366267850254
國學院	42.34955185659411
展開	38.06306306306306
鬼塚	37.9247572815534
トップ	34.83311432325887
区間賞	34.5657059110894
六郷橋	29.489795918367346
応援	27.959730353024657
通過	26.035714285714285
一区	23.272727272727273
ムイル	22.629834254143645
ごぼう抜き	22.446601941747574
中谷	20.25
横浜駅	19.968115942028984
駅伝	19.637502174291182
ハイペース	18.967105263157894
ドゥング	18.72566371681416
鶴見	17.85922974767596
波乱	16.193877551020407
出身	15.946714031971581
土方	15.781420765027322
ペース	15.424906132665832
留学生	15.250450450450451
東京国際	15.060537836147592
大聖	14.53763440860215
千守	13.5
西山和弥	13.44186046511628
エース	13.430124223602485
骨折	12.892857142857142
ギャンブル	12.8
剥離	12.8
中継	12.726165726165727
後ろ	12.706951871657754
1位	12.664944649446495
後方	12.556521739130435
早稲田	12.510421008753648
大牟田	12.254901960784315
駒澤	12.182308306709265
予想	12.175155279503105
スパート	12.002673796791443
リレー	11.735619469026549
10km	10.710743801652892
日体	10.638297872340425
28分	10.333333333333334
タスキ	10.183875530410184
塩澤	10.124401913875598
箱根	9.832727272727272
ゴボウ	9.75609756097561
レメティキ	9.75609756097561
東海	9.709073604060913
筑波	9.487121334845295
栗原	9.467532467532468
蒲田	9.398373983739837
遅れ	9.351145038167939
位置	9.170526315789473
脱落	9.135135135135135
小袖	8.904347826086957
グループ	8.832258064516129
感じ	8.819100091827364
母校	8.717603344170925
二区	8.707818930041153
瀬古	8.382936507936508
高校	8.370535714285714
宏太	8.320754716981131
走り込み	8.066666666666666
期待	8.04679802955665
国士舘	8.013354281225451
日体大	7.771231422505308
解説	7.669467787114846
43分	7.538461538461538
姐さん	7.319502074688796
中大	7.191443388072601
冷静	7.086614173228346
らしくない	7.041666666666667
拓殖	7.005718370264475
青学	6.920712089797669
8人	6.8936170212765955
10キロ	6.857142857142857
金丸	6.811320754716981
原田	6.75
ピンク	6.69620253164557
順天堂	6.694672131147541
白バイ	6.6880733944954125
日大	6.683812405446293
小野寺	6.627450980392157
西方	6.617647058823529
サバイバル	6.617647058823529
横浜	6.6
山下	6.422802850356295
自分	6.379746835443038
