シード	219.47818317200299
青学	207.62493744191033
総合優勝	176.5732659623335
獲得	140.7211961301671
創価	122.31278655119715
総合	116.93959731543625
3位	116.41672640382318
ゴール	93.43427017225748
嶋津	83.08390177353343
優勝	82.60789730256744
大会	78.91435768261965
2年ぶり	76.05
争い	69.5160525748761
國學院	67.26803243704653
大会新	59.48082595870206
10区	59.266520787746174
10時間	55.38461538461539
フィニッシュ	51.32871287128713
帝京	51.03076531909484
5回目	48.892857142857146
大成功	44.95609756097561
東洋	42.939398056933214
9位	42.52060737527115
早稲田	42.392872030012505
明治	42.3473786407767
作戦	41.90947148090005
10位	41.08408215661104
最後	40.28321548195013
東京国際	39.2245153220763
東海	35.82106598984772
チーム	34.8068085106383
皆さん	33.61120263591433
11時間	33.333333333333336
6位	32.66279069767442
45分	32.38775510204081
7位	28.96053997923157
胴上げ	27.75221238938053
原監督	27.70705725699068
区間新	25.854936569222282
5位	23.638042474607573
駒澤	22.543130990415335
笑顔	21.53770086526576
郡司	20.201941747572814
予選会	19.622568093385215
感動をありがとう	19.055555555555557
2位	18.649207111965403
感動	18.041103603603602
駅伝	17.150113063141415
大会記録	16.859649122807017
吉野	16.85549132947977
無事	16.845577211394303
過去最高	16.56687898089172
奪還	16.44295302013423
8位	16.379113018597998
殿地	16.038793103448278
王座	15.889655172413793
4位	15.03849855630414
皆様	14.645308924485127
及川	14.322033898305085
東大	13.868525896414342
更新	13.573273079406068
寺田	13.46951219512195
順位	12.77340079508493
確保	12.195121951219512
ラストスパート	11.886138613861386
23秒	11.55625
見事	11.456818181818182
母校	11.4486762656758
ギリギリ	11.388140161725067
タイム	11.31120527306968
5年ぶり	11.307692307692308
アンカー	11.238532110091743
学生連合	10.857908847184987
確定	10.755555555555556
ゴールイン	10.617647058823529
区間新記録	10.494900437105391
完走	10.460251046025105
大手町	10.455808080808081
レース	10.348200312989045
三位	10.281368821292777
走り	9.818856514568445
湯原	9.799431009957326
96回	9.798422868408084
目標達成	9.618181818181819
大幅	9.553719008264462
棄権	9.497175141242938
復活	9.427722772277228
5度目	9.142857142857142
中大	9.08599827139153
13年ぶり	8.827586206896552
ダッシュ	8.808988764044944
島津	8.494117647058824
シード落ち	8.405
関係者	8.402489626556017
箱根	8.118409090909092
王者	8.047619047619047
完全優勝	8.008333333333333
出場	7.764434180138569
筑波	7.628219666288676
スタッフ	7.440217391304348
