吉田	182.60276555625393
4区	148.98688915375448
浦野	128.75076219512195
青学	125.0053621219704
5区	123.82259414225942
小田原	93.23121387283237
山登り	85.6234756097561
最初で最後	69.75090252707581
吉田祐也	65.06304347826087
國學院	63.75682885189927
飯田	59.93557168784029
西田	52.770017035775126
箱根	47.46568181818182
東京国際	46.23689806128831
東洋	43.91711393437054
区間新	41.13421584850156
宮ノ下	38.82089552238806
山の神	36.719836400818
大平台	33.646153846153844
1分	31.361135758651287
吉田君	30.676056338028168
名取	29.10880829015544
酒匂橋	28.918032786885245
駅伝	28.10993216211515
通過	27.77821869488536
中継	26.55212355212355
応援	26.15859499733901
二宮	25.423280423280424
引退	25.252525252525253
東海	24.978426395939085
往路	24.339737764507333
法政	23.21888014807959
順位	22.95048789302494
11番	21.120689655172413
トップ	21.007884362680684
区間新記録	20.610004856726565
石川典行	20.544444444444444
走り	19.890324354040683
宮下	19.798001052077854
青木	18.47328244274809
佐伯	18.115942028985508
中西	17.6
帝京	17.586829392321384
陸上	17.462450592885375
ミッキー	16.641509433962263
首位	16.16346153846154
ゆうや	15.557142857142857
箱根登山鉄道	14.792
28秒	14.716216216216216
最後	14.590249348716041
小島	14.556390977443609
10年間	14.254545454545454
競技	13.754716981132075
祐也	13.398550724637682
小涌園	13.083857442348009
3区	12.539144050104385
柏原	12.14080459770115
駒澤	11.888178913738018
30秒	10.889518413597735
河田	10.88888888888889
1位	10.62730627306273
2位	10.52570879384911
テレビ	10.162583518930958
伊東	10.083333333333334
酒匂川	9.8
9km	9.797101449275363
14位	9.658536585365853
ペース	9.622027534418022
鈴廣	9.490196078431373
早稲田	9.455814922884535
中大	9.33837510803803
オレンジ	9.26265060240964
ガッツポーズ	9.043010752688172
タイム	8.836629001883239
1時間	8.750187546886721
96回	8.7180877279448
野口	8.556962025316455
自分	8.16003616636528
逆転	8.14406779661017
福田	8.116883116883116
リレー	7.992256637168142
スタイル	7.75531914893617
裕也	7.7368421052631575
拓殖	7.731236597569692
実況	7.638922888616891
順天堂	7.530737704918033
千明	7.511111111111111
金橋	7.450704225352113
24秒	7.428571428571429
更新	7.391220142027114
渡邉	7.366906474820144
明治	7.307961165048543
筑波	7.280738700793779
就職	7.2
人生	7.1840796019900495
名前	7.074866310160428
池田	7.062068965517241
優勝	7.0302242443938905
創価	6.973509933774834
原監督	6.92676431424767
